Epoch:1	 Loss:4.103	 lr:0.10000	 acc:6.122%
Epoch:2	 Loss:3.619	 lr:0.10000	 acc:12.452%
Epoch:3	 Loss:3.365	 lr:0.10000	 acc:16.794%
Epoch:4	 Loss:3.136	 lr:0.10000	 acc:20.750%
Epoch:5	 Loss:2.933	 lr:0.10000	 acc:24.244%
Epoch:6	 Loss:2.759	 lr:0.10000	 acc:27.818%
Epoch:7	 Loss:2.624	 lr:0.10000	 acc:30.720%
Epoch:8	 Loss:2.535	 lr:0.10000	 acc:32.570%
Epoch:9	 Loss:2.462	 lr:0.10000	 acc:34.270%
Epoch:10	 Loss:2.412	 lr:0.10000	 acc:35.066%
Epoch:11	 Loss:2.354	 lr:0.10000	 acc:36.632%
Epoch:12	 Loss:2.317	 lr:0.10000	 acc:37.072%
Epoch:13	 Loss:2.278	 lr:0.10000	 acc:38.260%
Epoch:14	 Loss:2.236	 lr:0.10000	 acc:39.368%
Epoch:15	 Loss:2.207	 lr:0.10000	 acc:39.830%
Epoch:16	 Loss:2.184	 lr:0.10000	 acc:40.422%
Epoch:17	 Loss:2.146	 lr:0.10000	 acc:41.450%
Epoch:18	 Loss:2.121	 lr:0.10000	 acc:41.912%
Epoch:19	 Loss:2.106	 lr:0.10000	 acc:42.164%
Epoch:20	 Loss:2.100	 lr:0.10000	 acc:42.474%
Epoch:21	 Loss:2.089	 lr:0.10000	 acc:42.922%
Epoch:22	 Loss:2.068	 lr:0.10000	 acc:43.548%
Epoch:23	 Loss:2.065	 lr:0.10000	 acc:43.068%
Epoch:24	 Loss:2.039	 lr:0.10000	 acc:43.932%
Epoch:25	 Loss:2.035	 lr:0.10000	 acc:44.174%
Epoch:26	 Loss:2.025	 lr:0.10000	 acc:44.230%
Epoch:27	 Loss:2.022	 lr:0.10000	 acc:44.550%
Epoch:28	 Loss:2.015	 lr:0.10000	 acc:44.482%
Epoch:29	 Loss:2.023	 lr:0.10000	 acc:44.218%
Epoch:30	 Loss:2.015	 lr:0.10000	 acc:44.658%
Epoch:31	 Loss:2.001	 lr:0.10000	 acc:44.754%
Epoch:32	 Loss:2.003	 lr:0.10000	 acc:44.834%
Epoch:33	 Loss:1.998	 lr:0.10000	 acc:44.636%
Epoch:34	 Loss:1.984	 lr:0.10000	 acc:45.170%
Epoch:35	 Loss:1.978	 lr:0.10000	 acc:45.482%
Epoch:36	 Loss:1.990	 lr:0.10000	 acc:45.472%
Epoch:37	 Loss:1.984	 lr:0.10000	 acc:45.208%
Epoch:38	 Loss:1.981	 lr:0.10000	 acc:45.450%
Epoch:39	 Loss:1.979	 lr:0.10000	 acc:45.322%
Epoch:40	 Loss:1.965	 lr:0.10000	 acc:45.376%
Epoch:41	 Loss:1.975	 lr:0.10000	 acc:45.500%
Epoch:42	 Loss:1.972	 lr:0.10000	 acc:45.568%
Epoch:43	 Loss:1.977	 lr:0.10000	 acc:45.566%
Epoch:44	 Loss:1.973	 lr:0.10000	 acc:45.422%
Epoch:45	 Loss:1.978	 lr:0.10000	 acc:45.418%
Epoch:46	 Loss:1.972	 lr:0.10000	 acc:45.950%
Epoch:47	 Loss:1.971	 lr:0.10000	 acc:45.706%
Epoch:48	 Loss:1.986	 lr:0.10000	 acc:45.302%
Epoch:49	 Loss:1.973	 lr:0.10000	 acc:45.700%
Epoch:50	 Loss:1.969	 lr:0.10000	 acc:45.530%
Epoch:51	 Loss:1.965	 lr:0.10000	 acc:45.992%
Epoch:52	 Loss:1.967	 lr:0.10000	 acc:45.584%
Epoch:53	 Loss:1.972	 lr:0.10000	 acc:45.476%
Epoch:54	 Loss:1.965	 lr:0.10000	 acc:45.632%
Epoch:55	 Loss:1.966	 lr:0.10000	 acc:45.646%
Epoch:56	 Loss:1.973	 lr:0.10000	 acc:45.384%
Epoch:57	 Loss:1.969	 lr:0.10000	 acc:45.982%
Epoch:58	 Loss:1.960	 lr:0.10000	 acc:46.218%
Epoch:59	 Loss:1.973	 lr:0.10000	 acc:45.720%
Epoch:60	 Loss:1.954	 lr:0.10000	 acc:45.934%
Epoch:61	 Loss:1.518	 lr:0.02000	 acc:56.852%
