Epoch:1	 Loss:4.704	 lr:0.10000	 acc:1.000%
Epoch:2	 Loss:4.020	 lr:0.10000	 acc:7.630%
Epoch:3	 Loss:3.267	 lr:0.10000	 acc:19.150%
Epoch:4	 Loss:3.111	 lr:0.10000	 acc:22.110%
Epoch:5	 Loss:2.995	 lr:0.10000	 acc:23.190%
Epoch:6	 Loss:2.838	 lr:0.10000	 acc:27.220%
Epoch:7	 Loss:2.800	 lr:0.10000	 acc:28.290%
Epoch:8	 Loss:2.598	 lr:0.10000	 acc:32.570%
Epoch:11	 Loss:2.523	 lr:0.10000	 acc:33.930%
Epoch:13	 Loss:2.462	 lr:0.10000	 acc:34.900%
Epoch:15	 Loss:2.430	 lr:0.10000	 acc:35.060%
Epoch:16	 Loss:2.412	 lr:0.10000	 acc:36.980%
Epoch:18	 Loss:2.420	 lr:0.10000	 acc:37.350%
Epoch:21	 Loss:2.283	 lr:0.10000	 acc:39.460%
Epoch:31	 Loss:2.302	 lr:0.10000	 acc:40.570%
Epoch:36	 Loss:2.237	 lr:0.10000	 acc:40.640%
Epoch:45	 Loss:2.196	 lr:0.10000	 acc:41.610%
Epoch:52	 Loss:2.232	 lr:0.10000	 acc:41.640%
Epoch:53	 Loss:2.078	 lr:0.10000	 acc:44.810%
Epoch:61	 Loss:1.541	 lr:0.02000	 acc:57.440%
Epoch:62	 Loss:1.501	 lr:0.02000	 acc:58.020%
Epoch:76	 Loss:1.483	 lr:0.02000	 acc:59.210%
Epoch:108	 Loss:1.493	 lr:0.02000	 acc:59.730%
Epoch:121	 Loss:1.204	 lr:0.00400	 acc:66.080%
Epoch:123	 Loss:1.217	 lr:0.00400	 acc:66.110%
Epoch:161	 Loss:1.237	 lr:0.00080	 acc:66.650%
Epoch:162	 Loss:1.234	 lr:0.00080	 acc:66.840%
Epoch:163	 Loss:1.230	 lr:0.00080	 acc:67.200%
