Epoch:1	 Loss:4.162	 lr:0.10000	 acc:6.198%
Epoch:2	 Loss:3.613	 lr:0.10000	 acc:13.050%
Epoch:3	 Loss:3.355	 lr:0.10000	 acc:17.388%
Epoch:4	 Loss:3.115	 lr:0.10000	 acc:21.854%
Epoch:5	 Loss:2.867	 lr:0.10000	 acc:26.214%
Epoch:6	 Loss:2.665	 lr:0.10000	 acc:30.420%
Epoch:7	 Loss:2.521	 lr:0.10000	 acc:33.492%
Epoch:8	 Loss:2.422	 lr:0.10000	 acc:35.732%
Epoch:9	 Loss:2.352	 lr:0.10000	 acc:37.244%
Epoch:10	 Loss:2.280	 lr:0.10000	 acc:38.790%
Epoch:11	 Loss:2.237	 lr:0.10000	 acc:39.446%
Epoch:12	 Loss:2.191	 lr:0.10000	 acc:40.746%
Epoch:13	 Loss:2.159	 lr:0.10000	 acc:41.748%
Epoch:14	 Loss:2.126	 lr:0.10000	 acc:42.534%
Epoch:15	 Loss:2.101	 lr:0.10000	 acc:42.852%
Epoch:16	 Loss:2.074	 lr:0.10000	 acc:43.682%
Epoch:17	 Loss:2.049	 lr:0.10000	 acc:44.486%
Epoch:18	 Loss:2.032	 lr:0.10000	 acc:44.716%
Epoch:19	 Loss:2.011	 lr:0.10000	 acc:44.990%
Epoch:20	 Loss:2.005	 lr:0.10000	 acc:45.242%
Epoch:21	 Loss:1.977	 lr:0.10000	 acc:46.024%
Epoch:22	 Loss:1.978	 lr:0.10000	 acc:46.032%
Epoch:23	 Loss:1.984	 lr:0.10000	 acc:45.838%
Epoch:24	 Loss:1.943	 lr:0.10000	 acc:46.878%
Epoch:25	 Loss:1.946	 lr:0.10000	 acc:46.640%
Epoch:26	 Loss:1.944	 lr:0.10000	 acc:46.820%
Epoch:27	 Loss:1.936	 lr:0.10000	 acc:46.908%
Epoch:28	 Loss:1.932	 lr:0.10000	 acc:46.962%
Epoch:29	 Loss:1.910	 lr:0.10000	 acc:47.804%
Epoch:30	 Loss:1.909	 lr:0.10000	 acc:47.512%
Epoch:31	 Loss:1.910	 lr:0.10000	 acc:47.626%
Epoch:32	 Loss:1.912	 lr:0.10000	 acc:47.664%
Epoch:33	 Loss:1.905	 lr:0.10000	 acc:47.684%
Epoch:34	 Loss:1.910	 lr:0.10000	 acc:47.468%
Epoch:35	 Loss:1.901	 lr:0.10000	 acc:47.644%
Epoch:36	 Loss:1.895	 lr:0.10000	 acc:47.786%
Epoch:37	 Loss:1.892	 lr:0.10000	 acc:47.860%
Epoch:38	 Loss:1.885	 lr:0.10000	 acc:47.968%
Epoch:39	 Loss:1.885	 lr:0.10000	 acc:48.216%
Epoch:40	 Loss:1.874	 lr:0.10000	 acc:48.332%
Epoch:41	 Loss:1.874	 lr:0.10000	 acc:48.464%
Epoch:42	 Loss:1.876	 lr:0.10000	 acc:48.612%
Epoch:43	 Loss:1.875	 lr:0.10000	 acc:48.456%
Epoch:44	 Loss:1.877	 lr:0.10000	 acc:48.240%
Epoch:45	 Loss:1.872	 lr:0.10000	 acc:48.692%
Epoch:46	 Loss:1.866	 lr:0.10000	 acc:48.674%
Epoch:47	 Loss:1.869	 lr:0.10000	 acc:48.452%
Epoch:48	 Loss:1.856	 lr:0.10000	 acc:48.936%
Epoch:49	 Loss:1.858	 lr:0.10000	 acc:49.074%
Epoch:50	 Loss:1.874	 lr:0.10000	 acc:48.510%
Epoch:51	 Loss:1.877	 lr:0.10000	 acc:48.416%
Epoch:52	 Loss:1.860	 lr:0.10000	 acc:48.846%
Epoch:53	 Loss:1.863	 lr:0.10000	 acc:48.658%
Epoch:54	 Loss:1.861	 lr:0.10000	 acc:48.890%
Epoch:55	 Loss:1.857	 lr:0.10000	 acc:48.882%
Epoch:56	 Loss:1.855	 lr:0.10000	 acc:48.964%
Epoch:57	 Loss:1.848	 lr:0.10000	 acc:49.162%
Epoch:58	 Loss:1.853	 lr:0.10000	 acc:48.934%
Epoch:59	 Loss:1.859	 lr:0.10000	 acc:48.690%
Epoch:60	 Loss:1.862	 lr:0.10000	 acc:48.576%
Epoch:61	 Loss:1.398	 lr:0.02000	 acc:60.208%
Epoch:62	 Loss:1.258	 lr:0.02000	 acc:63.470%
Epoch:63	 Loss:1.206	 lr:0.02000	 acc:64.918%
Epoch:64	 Loss:1.174	 lr:0.02000	 acc:65.692%
Epoch:65	 Loss:1.146	 lr:0.02000	 acc:66.342%
Epoch:66	 Loss:1.134	 lr:0.02000	 acc:66.756%
Epoch:67	 Loss:1.125	 lr:0.02000	 acc:66.874%
Epoch:68	 Loss:1.115	 lr:0.02000	 acc:67.156%
Epoch:69	 Loss:1.116	 lr:0.02000	 acc:66.968%
Epoch:70	 Loss:1.111	 lr:0.02000	 acc:67.262%
Epoch:71	 Loss:1.111	 lr:0.02000	 acc:67.428%
Epoch:72	 Loss:1.105	 lr:0.02000	 acc:67.432%
Epoch:73	 Loss:1.098	 lr:0.02000	 acc:67.548%
Epoch:74	 Loss:1.113	 lr:0.02000	 acc:67.290%
Epoch:75	 Loss:1.095	 lr:0.02000	 acc:67.572%
Epoch:76	 Loss:1.096	 lr:0.02000	 acc:67.602%
Epoch:77	 Loss:1.100	 lr:0.02000	 acc:67.472%
Epoch:78	 Loss:1.083	 lr:0.02000	 acc:67.886%
Epoch:79	 Loss:1.093	 lr:0.02000	 acc:67.720%
Epoch:80	 Loss:1.091	 lr:0.02000	 acc:67.834%
Epoch:81	 Loss:1.096	 lr:0.02000	 acc:67.872%
Epoch:82	 Loss:1.076	 lr:0.02000	 acc:68.316%
Epoch:83	 Loss:1.078	 lr:0.02000	 acc:68.134%
Epoch:84	 Loss:1.075	 lr:0.02000	 acc:68.180%
Epoch:85	 Loss:1.068	 lr:0.02000	 acc:68.192%
Epoch:86	 Loss:1.068	 lr:0.02000	 acc:68.082%
Epoch:87	 Loss:1.069	 lr:0.02000	 acc:68.320%
Epoch:88	 Loss:1.053	 lr:0.02000	 acc:68.782%
Epoch:89	 Loss:1.055	 lr:0.02000	 acc:68.640%
Epoch:90	 Loss:1.052	 lr:0.02000	 acc:68.562%
Epoch:91	 Loss:1.039	 lr:0.02000	 acc:69.208%
Epoch:92	 Loss:1.037	 lr:0.02000	 acc:69.216%
Epoch:93	 Loss:1.028	 lr:0.02000	 acc:69.398%
Epoch:94	 Loss:1.026	 lr:0.02000	 acc:69.372%
Epoch:95	 Loss:1.022	 lr:0.02000	 acc:69.630%
Epoch:96	 Loss:1.021	 lr:0.02000	 acc:69.588%
Epoch:97	 Loss:1.013	 lr:0.02000	 acc:69.760%
Epoch:98	 Loss:1.012	 lr:0.02000	 acc:69.642%
Epoch:99	 Loss:1.011	 lr:0.02000	 acc:69.758%
Epoch:100	 Loss:1.014	 lr:0.02000	 acc:69.554%
Epoch:101	 Loss:1.004	 lr:0.02000	 acc:70.052%
Epoch:102	 Loss:0.992	 lr:0.02000	 acc:70.392%
Epoch:103	 Loss:1.002	 lr:0.02000	 acc:70.064%
Epoch:104	 Loss:0.987	 lr:0.02000	 acc:70.488%
Epoch:105	 Loss:0.993	 lr:0.02000	 acc:70.312%
Epoch:106	 Loss:0.978	 lr:0.02000	 acc:70.662%
Epoch:107	 Loss:0.985	 lr:0.02000	 acc:70.608%
Epoch:108	 Loss:0.981	 lr:0.02000	 acc:70.498%
Epoch:109	 Loss:0.972	 lr:0.02000	 acc:70.810%
