Epoch:1	 Loss:3.747	 lr:0.10000	 acc:10.750%
Epoch:2	 Loss:3.467	 lr:0.10000	 acc:16.100%
Epoch:3	 Loss:3.196	 lr:0.10000	 acc:20.900%
Epoch:4	 Loss:2.857	 lr:0.10000	 acc:26.160%
Epoch:5	 Loss:2.955	 lr:0.10000	 acc:27.320%
Epoch:6	 Loss:2.668	 lr:0.10000	 acc:31.460%
Epoch:7	 Loss:2.431	 lr:0.10000	 acc:35.500%
Epoch:8	 Loss:2.453	 lr:0.10000	 acc:35.840%
Epoch:9	 Loss:2.316	 lr:0.10000	 acc:38.610%
Epoch:10	 Loss:2.487	 lr:0.10000	 acc:34.850%
Epoch:11	 Loss:2.391	 lr:0.10000	 acc:37.250%
Epoch:12	 Loss:2.862	 lr:0.10000	 acc:30.710%
Epoch:13	 Loss:2.590	 lr:0.10000	 acc:34.840%
Epoch:14	 Loss:2.353	 lr:0.10000	 acc:38.980%
Epoch:15	 Loss:2.183	 lr:0.10000	 acc:41.740%
Epoch:16	 Loss:2.772	 lr:0.10000	 acc:33.160%
Epoch:17	 Loss:2.458	 lr:0.10000	 acc:36.980%
Epoch:18	 Loss:2.181	 lr:0.10000	 acc:42.730%
Epoch:19	 Loss:2.246	 lr:0.10000	 acc:39.970%
Epoch:20	 Loss:2.284	 lr:0.10000	 acc:39.910%
Epoch:21	 Loss:2.341	 lr:0.10000	 acc:39.000%
Epoch:22	 Loss:2.086	 lr:0.10000	 acc:43.760%
Epoch:23	 Loss:2.171	 lr:0.10000	 acc:42.950%
Epoch:24	 Loss:2.287	 lr:0.10000	 acc:42.480%
Epoch:25	 Loss:2.166	 lr:0.10000	 acc:42.680%
Epoch:26	 Loss:2.462	 lr:0.10000	 acc:36.480%
Epoch:27	 Loss:2.004	 lr:0.10000	 acc:45.820%
Epoch:28	 Loss:2.093	 lr:0.10000	 acc:43.870%
Epoch:29	 Loss:2.088	 lr:0.10000	 acc:44.230%
Epoch:30	 Loss:2.146	 lr:0.10000	 acc:43.880%
Epoch:31	 Loss:2.000	 lr:0.10000	 acc:45.700%
Epoch:32	 Loss:2.159	 lr:0.10000	 acc:42.810%
Epoch:33	 Loss:2.168	 lr:0.10000	 acc:41.990%
Epoch:34	 Loss:2.384	 lr:0.10000	 acc:39.940%
Epoch:35	 Loss:2.156	 lr:0.10000	 acc:43.950%
Epoch:36	 Loss:2.123	 lr:0.10000	 acc:44.190%
Epoch:37	 Loss:2.111	 lr:0.10000	 acc:44.010%
Epoch:38	 Loss:2.038	 lr:0.10000	 acc:45.460%
Epoch:39	 Loss:2.374	 lr:0.10000	 acc:39.470%
Epoch:40	 Loss:2.090	 lr:0.10000	 acc:44.450%
Epoch:41	 Loss:2.064	 lr:0.10000	 acc:44.360%
Epoch:42	 Loss:2.048	 lr:0.10000	 acc:44.800%
Epoch:43	 Loss:2.185	 lr:0.10000	 acc:42.730%
Epoch:44	 Loss:2.197	 lr:0.10000	 acc:42.150%
Epoch:45	 Loss:2.056	 lr:0.10000	 acc:45.140%
Epoch:46	 Loss:2.305	 lr:0.10000	 acc:40.520%
Epoch:47	 Loss:2.169	 lr:0.10000	 acc:41.950%
Epoch:48	 Loss:2.142	 lr:0.10000	 acc:42.850%
Epoch:49	 Loss:2.216	 lr:0.10000	 acc:42.700%
Epoch:50	 Loss:1.994	 lr:0.10000	 acc:46.820%
Epoch:51	 Loss:2.269	 lr:0.10000	 acc:41.000%
Epoch:52	 Loss:2.142	 lr:0.10000	 acc:43.670%
Epoch:53	 Loss:2.331	 lr:0.10000	 acc:40.390%
Epoch:54	 Loss:2.072	 lr:0.10000	 acc:44.740%
Epoch:55	 Loss:2.062	 lr:0.10000	 acc:44.360%
Epoch:56	 Loss:2.096	 lr:0.10000	 acc:43.820%
Epoch:57	 Loss:2.208	 lr:0.10000	 acc:42.390%
Epoch:58	 Loss:2.312	 lr:0.10000	 acc:40.690%
Epoch:59	 Loss:2.276	 lr:0.10000	 acc:40.790%
Epoch:60	 Loss:2.026	 lr:0.10000	 acc:45.820%
Epoch:61	 Loss:1.378	 lr:0.02000	 acc:60.620%
Epoch:62	 Loss:1.348	 lr:0.02000	 acc:61.640%
Epoch:63	 Loss:1.350	 lr:0.02000	 acc:61.520%
Epoch:64	 Loss:1.333	 lr:0.02000	 acc:61.880%
Epoch:65	 Loss:1.328	 lr:0.02000	 acc:62.210%
Epoch:66	 Loss:1.336	 lr:0.02000	 acc:62.200%
Epoch:67	 Loss:1.345	 lr:0.02000	 acc:62.150%
Epoch:68	 Loss:1.404	 lr:0.02000	 acc:61.260%
Epoch:69	 Loss:1.365	 lr:0.02000	 acc:61.970%
Epoch:70	 Loss:1.410	 lr:0.02000	 acc:61.000%
Epoch:71	 Loss:1.375	 lr:0.02000	 acc:61.500%
Epoch:72	 Loss:1.487	 lr:0.02000	 acc:59.510%
Epoch:73	 Loss:1.421	 lr:0.02000	 acc:60.830%
Epoch:74	 Loss:1.391	 lr:0.02000	 acc:61.440%
Epoch:75	 Loss:1.436	 lr:0.02000	 acc:60.370%
Epoch:76	 Loss:1.471	 lr:0.02000	 acc:59.840%
Epoch:77	 Loss:1.479	 lr:0.02000	 acc:59.740%
Epoch:78	 Loss:1.436	 lr:0.02000	 acc:60.480%
Epoch:79	 Loss:1.467	 lr:0.02000	 acc:59.170%
Epoch:80	 Loss:1.466	 lr:0.02000	 acc:59.760%
Epoch:81	 Loss:1.434	 lr:0.02000	 acc:60.360%
Epoch:82	 Loss:1.410	 lr:0.02000	 acc:60.590%
Epoch:83	 Loss:1.417	 lr:0.02000	 acc:60.790%
Epoch:84	 Loss:1.403	 lr:0.02000	 acc:61.830%
Epoch:85	 Loss:1.416	 lr:0.02000	 acc:60.930%
Epoch:86	 Loss:1.432	 lr:0.02000	 acc:60.820%
Epoch:87	 Loss:1.459	 lr:0.02000	 acc:61.000%
Epoch:88	 Loss:1.390	 lr:0.02000	 acc:61.250%
Epoch:89	 Loss:1.402	 lr:0.02000	 acc:61.590%
Epoch:90	 Loss:1.546	 lr:0.02000	 acc:58.580%
Epoch:91	 Loss:1.499	 lr:0.02000	 acc:59.440%
Epoch:92	 Loss:1.493	 lr:0.02000	 acc:59.530%
Epoch:93	 Loss:1.478	 lr:0.02000	 acc:59.720%
Epoch:94	 Loss:1.443	 lr:0.02000	 acc:60.850%
Epoch:95	 Loss:1.484	 lr:0.02000	 acc:59.740%
Epoch:96	 Loss:1.471	 lr:0.02000	 acc:60.030%
Epoch:97	 Loss:1.445	 lr:0.02000	 acc:60.970%
Epoch:98	 Loss:1.504	 lr:0.02000	 acc:59.300%
Epoch:99	 Loss:1.506	 lr:0.02000	 acc:59.210%
Epoch:100	 Loss:1.467	 lr:0.02000	 acc:60.960%
Epoch:101	 Loss:1.516	 lr:0.02000	 acc:59.660%
Epoch:102	 Loss:1.503	 lr:0.02000	 acc:58.950%
Epoch:103	 Loss:1.411	 lr:0.02000	 acc:61.320%
Epoch:104	 Loss:1.453	 lr:0.02000	 acc:60.740%
Epoch:105	 Loss:1.519	 lr:0.02000	 acc:60.040%
Epoch:106	 Loss:1.404	 lr:0.02000	 acc:62.210%
Epoch:107	 Loss:1.402	 lr:0.02000	 acc:61.750%
Epoch:108	 Loss:1.477	 lr:0.02000	 acc:60.740%
Epoch:109	 Loss:1.386	 lr:0.02000	 acc:61.400%
Epoch:110	 Loss:1.461	 lr:0.02000	 acc:60.610%
Epoch:111	 Loss:1.456	 lr:0.02000	 acc:61.050%
Epoch:112	 Loss:1.481	 lr:0.02000	 acc:59.920%
Epoch:113	 Loss:1.522	 lr:0.02000	 acc:60.050%
Epoch:114	 Loss:1.438	 lr:0.02000	 acc:61.250%
Epoch:115	 Loss:1.452	 lr:0.02000	 acc:61.070%
Epoch:116	 Loss:1.495	 lr:0.02000	 acc:60.140%
Epoch:117	 Loss:1.544	 lr:0.02000	 acc:58.960%
Epoch:118	 Loss:1.503	 lr:0.02000	 acc:59.680%
Epoch:119	 Loss:1.420	 lr:0.02000	 acc:61.540%
Epoch:120	 Loss:1.451	 lr:0.02000	 acc:60.070%
Epoch:121	 Loss:1.156	 lr:0.00400	 acc:67.980%
Epoch:122	 Loss:1.145	 lr:0.00400	 acc:68.630%
Epoch:123	 Loss:1.148	 lr:0.00400	 acc:68.560%
Epoch:124	 Loss:1.161	 lr:0.00400	 acc:68.370%
Epoch:125	 Loss:1.171	 lr:0.00400	 acc:68.480%
Epoch:126	 Loss:1.161	 lr:0.00400	 acc:68.820%
Epoch:127	 Loss:1.176	 lr:0.00400	 acc:68.520%
Epoch:128	 Loss:1.200	 lr:0.00400	 acc:68.920%
Epoch:129	 Loss:1.206	 lr:0.00400	 acc:68.750%
Epoch:130	 Loss:1.215	 lr:0.00400	 acc:68.750%
Epoch:131	 Loss:1.229	 lr:0.00400	 acc:68.630%
Epoch:132	 Loss:1.242	 lr:0.00400	 acc:68.490%
Epoch:133	 Loss:1.228	 lr:0.00400	 acc:68.530%
Epoch:134	 Loss:1.241	 lr:0.00400	 acc:68.130%
Epoch:135	 Loss:1.250	 lr:0.00400	 acc:68.070%
Epoch:136	 Loss:1.266	 lr:0.00400	 acc:68.170%
Epoch:137	 Loss:1.265	 lr:0.00400	 acc:68.530%
Epoch:138	 Loss:1.279	 lr:0.00400	 acc:67.800%
Epoch:139	 Loss:1.285	 lr:0.00400	 acc:67.850%
Epoch:140	 Loss:1.316	 lr:0.00400	 acc:67.560%
Epoch:141	 Loss:1.301	 lr:0.00400	 acc:67.830%
Epoch:142	 Loss:1.332	 lr:0.00400	 acc:67.180%
Epoch:143	 Loss:1.335	 lr:0.00400	 acc:67.550%
Epoch:144	 Loss:1.324	 lr:0.00400	 acc:67.670%
Epoch:145	 Loss:1.332	 lr:0.00400	 acc:67.100%
Epoch:146	 Loss:1.333	 lr:0.00400	 acc:67.990%
Epoch:147	 Loss:1.366	 lr:0.00400	 acc:67.280%
Epoch:148	 Loss:1.360	 lr:0.00400	 acc:66.990%
Epoch:149	 Loss:1.360	 lr:0.00400	 acc:66.980%
Epoch:150	 Loss:1.367	 lr:0.00400	 acc:67.000%
Epoch:151	 Loss:1.382	 lr:0.00400	 acc:67.490%
Epoch:152	 Loss:1.372	 lr:0.00400	 acc:66.910%
Epoch:153	 Loss:1.373	 lr:0.00400	 acc:66.980%
Epoch:154	 Loss:1.356	 lr:0.00400	 acc:67.610%
Epoch:155	 Loss:1.407	 lr:0.00400	 acc:66.340%
Epoch:156	 Loss:1.388	 lr:0.00400	 acc:66.760%
Epoch:157	 Loss:1.403	 lr:0.00400	 acc:66.490%
Epoch:158	 Loss:1.399	 lr:0.00400	 acc:67.160%
Epoch:159	 Loss:1.403	 lr:0.00400	 acc:66.840%
Epoch:160	 Loss:1.412	 lr:0.00400	 acc:67.040%
Epoch:161	 Loss:1.346	 lr:0.00080	 acc:68.320%
Epoch:162	 Loss:1.335	 lr:0.00080	 acc:68.330%
Epoch:163	 Loss:1.337	 lr:0.00080	 acc:68.100%
Epoch:164	 Loss:1.334	 lr:0.00080	 acc:68.490%
Epoch:165	 Loss:1.352	 lr:0.00080	 acc:68.590%
Epoch:166	 Loss:1.338	 lr:0.00080	 acc:68.520%
Epoch:167	 Loss:1.341	 lr:0.00080	 acc:68.660%
Epoch:168	 Loss:1.343	 lr:0.00080	 acc:68.560%
Epoch:169	 Loss:1.354	 lr:0.00080	 acc:68.260%
Epoch:170	 Loss:1.361	 lr:0.00080	 acc:68.360%
Epoch:171	 Loss:1.342	 lr:0.00080	 acc:68.580%
Epoch:172	 Loss:1.342	 lr:0.00080	 acc:68.590%
Epoch:173	 Loss:1.360	 lr:0.00080	 acc:68.300%
Epoch:174	 Loss:1.337	 lr:0.00080	 acc:68.710%
Epoch:175	 Loss:1.362	 lr:0.00080	 acc:68.720%
Epoch:176	 Loss:1.359	 lr:0.00080	 acc:68.400%
Epoch:177	 Loss:1.351	 lr:0.00080	 acc:68.610%
Epoch:178	 Loss:1.351	 lr:0.00080	 acc:68.490%
Epoch:179	 Loss:1.364	 lr:0.00080	 acc:68.270%
Epoch:180	 Loss:1.371	 lr:0.00080	 acc:68.390%
Epoch:181	 Loss:1.346	 lr:0.00080	 acc:68.480%
Epoch:182	 Loss:1.360	 lr:0.00080	 acc:68.470%
Epoch:183	 Loss:1.354	 lr:0.00080	 acc:68.610%
Epoch:184	 Loss:1.362	 lr:0.00080	 acc:68.530%
Epoch:185	 Loss:1.381	 lr:0.00080	 acc:68.670%
Epoch:186	 Loss:1.371	 lr:0.00080	 acc:68.480%
Epoch:187	 Loss:1.364	 lr:0.00080	 acc:68.620%
Epoch:188	 Loss:1.373	 lr:0.00080	 acc:68.870%
Epoch:189	 Loss:1.385	 lr:0.00080	 acc:68.660%
Epoch:190	 Loss:1.379	 lr:0.00080	 acc:68.490%
Epoch:191	 Loss:1.372	 lr:0.00080	 acc:68.440%
Epoch:192	 Loss:1.366	 lr:0.00080	 acc:68.810%
Epoch:193	 Loss:1.378	 lr:0.00080	 acc:68.450%
Epoch:194	 Loss:1.369	 lr:0.00080	 acc:68.200%
Epoch:195	 Loss:1.379	 lr:0.00080	 acc:68.740%
Epoch:196	 Loss:1.378	 lr:0.00080	 acc:68.550%
Epoch:197	 Loss:1.371	 lr:0.00080	 acc:68.450%
Epoch:198	 Loss:1.371	 lr:0.00080	 acc:68.850%
Epoch:199	 Loss:1.376	 lr:0.00080	 acc:68.420%
Epoch:200	 Loss:1.382	 lr:0.00080	 acc:68.890%
