Epoch:1	 Loss:3.906	 lr:0.10000	 acc:8.120%
Epoch:160	 Loss:1.206	 lr:0.00400	 acc:66.800%
Epoch:161	 Loss:1.117	 lr:0.00080	 acc:69.030%
Epoch:162	 Loss:1.117	 lr:0.00080	 acc:69.000%
Epoch:163	 Loss:1.123	 lr:0.00080	 acc:69.170%
Epoch:164	 Loss:1.132	 lr:0.00080	 acc:69.080%
Epoch:165	 Loss:1.135	 lr:0.00080	 acc:69.200%
Epoch:166	 Loss:1.142	 lr:0.00080	 acc:68.910%
Epoch:167	 Loss:1.134	 lr:0.00080	 acc:69.030%
Epoch:168	 Loss:1.122	 lr:0.00080	 acc:69.140%
Epoch:169	 Loss:1.155	 lr:0.00080	 acc:69.180%
Epoch:170	 Loss:1.142	 lr:0.00080	 acc:68.840%
Epoch:171	 Loss:1.140	 lr:0.00080	 acc:69.100%
Epoch:172	 Loss:1.142	 lr:0.00080	 acc:69.120%
Epoch:173	 Loss:1.140	 lr:0.00080	 acc:69.250%
Epoch:174	 Loss:1.159	 lr:0.00080	 acc:69.170%
Epoch:175	 Loss:1.153	 lr:0.00080	 acc:69.050%
Epoch:176	 Loss:1.159	 lr:0.00080	 acc:68.810%
Epoch:177	 Loss:1.154	 lr:0.00080	 acc:69.170%
Epoch:178	 Loss:1.155	 lr:0.00080	 acc:68.780%
Epoch:179	 Loss:1.159	 lr:0.00080	 acc:69.270%
Epoch:180	 Loss:1.153	 lr:0.00080	 acc:68.390%
Epoch:181	 Loss:1.175	 lr:0.00080	 acc:68.660%
Epoch:182	 Loss:1.163	 lr:0.00080	 acc:68.950%
Epoch:183	 Loss:1.185	 lr:0.00080	 acc:68.970%
Epoch:184	 Loss:1.159	 lr:0.00080	 acc:68.550%
Epoch:185	 Loss:1.172	 lr:0.00080	 acc:68.580%
Epoch:186	 Loss:1.172	 lr:0.00080	 acc:68.480%
Epoch:187	 Loss:1.170	 lr:0.00080	 acc:68.660%
Epoch:188	 Loss:1.179	 lr:0.00080	 acc:68.890%
Epoch:189	 Loss:1.185	 lr:0.00080	 acc:68.680%
Epoch:190	 Loss:1.177	 lr:0.00080	 acc:68.230%
Epoch:191	 Loss:1.191	 lr:0.00080	 acc:68.580%
Epoch:192	 Loss:1.189	 lr:0.00080	 acc:68.920%
Epoch:193	 Loss:1.182	 lr:0.00080	 acc:68.540%
Epoch:194	 Loss:1.186	 lr:0.00080	 acc:68.760%
Epoch:195	 Loss:1.182	 lr:0.00080	 acc:68.520%
Epoch:196	 Loss:1.191	 lr:0.00080	 acc:68.330%
Epoch:197	 Loss:1.192	 lr:0.00080	 acc:68.550%
Epoch:198	 Loss:1.191	 lr:0.00080	 acc:68.460%
Epoch:199	 Loss:1.195	 lr:0.00080	 acc:68.650%
Epoch:200	 Loss:1.215	 lr:0.00080	 acc:68.370%
