Epoch:1	 Loss:3.535	 lr:0.10000	 acc:14.570%
Epoch:2	 Loss:3.192	 lr:0.10000	 acc:21.110%
Epoch:3	 Loss:2.681	 lr:0.10000	 acc:30.110%
Epoch:4	 Loss:2.433	 lr:0.10000	 acc:35.580%
Epoch:5	 Loss:2.248	 lr:0.10000	 acc:40.100%
Epoch:6	 Loss:2.281	 lr:0.10000	 acc:40.190%
Epoch:7	 Loss:2.226	 lr:0.10000	 acc:41.770%
Epoch:8	 Loss:2.005	 lr:0.10000	 acc:45.950%
Epoch:10	 Loss:1.895	 lr:0.10000	 acc:48.060%
Epoch:16	 Loss:1.903	 lr:0.10000	 acc:49.210%
Epoch:20	 Loss:1.762	 lr:0.10000	 acc:51.430%
Epoch:32	 Loss:1.770	 lr:0.10000	 acc:51.760%
Epoch:35	 Loss:1.712	 lr:0.10000	 acc:52.360%
Epoch:36	 Loss:1.667	 lr:0.10000	 acc:53.860%
Epoch:48	 Loss:1.667	 lr:0.10000	 acc:54.480%
Epoch:61	 Loss:1.167	 lr:0.02000	 acc:66.610%
Epoch:62	 Loss:1.154	 lr:0.02000	 acc:66.800%
Epoch:63	 Loss:1.127	 lr:0.02000	 acc:67.080%
Epoch:64	 Loss:1.151	 lr:0.02000	 acc:67.300%
Epoch:121	 Loss:1.040	 lr:0.00400	 acc:71.130%
Epoch:122	 Loss:1.034	 lr:0.00400	 acc:71.250%
Epoch:124	 Loss:1.043	 lr:0.00400	 acc:71.310%
Epoch:125	 Loss:1.054	 lr:0.00400	 acc:71.700%
Epoch:127	 Loss:1.070	 lr:0.00400	 acc:71.810%
