Epoch:1	 Loss:5.546	 lr:0.10000	 acc:0.970%
Epoch:45	 Loss:1.526	 lr:0.10000	 acc:56.932%
Epoch:46	 Loss:1.502	 lr:0.10000	 acc:57.534%
Epoch:47	 Loss:1.503	 lr:0.10000	 acc:57.440%
Epoch:48	 Loss:1.507	 lr:0.10000	 acc:57.446%
Epoch:49	 Loss:1.493	 lr:0.10000	 acc:57.700%
Epoch:50	 Loss:1.496	 lr:0.10000	 acc:57.622%
Epoch:51	 Loss:1.493	 lr:0.10000	 acc:57.950%
Epoch:52	 Loss:1.497	 lr:0.10000	 acc:57.458%
Epoch:53	 Loss:1.493	 lr:0.10000	 acc:57.846%
Epoch:54	 Loss:1.489	 lr:0.10000	 acc:57.934%
Epoch:55	 Loss:1.493	 lr:0.10000	 acc:57.930%
Epoch:56	 Loss:1.480	 lr:0.10000	 acc:58.094%
Epoch:57	 Loss:1.481	 lr:0.10000	 acc:58.022%
Epoch:58	 Loss:1.479	 lr:0.10000	 acc:58.018%
Epoch:59	 Loss:1.488	 lr:0.10000	 acc:57.898%
Epoch:60	 Loss:1.473	 lr:0.10000	 acc:58.288%
Epoch:61	 Loss:1.074	 lr:0.02000	 acc:68.722%
Epoch:62	 Loss:0.951	 lr:0.02000	 acc:71.878%
Epoch:63	 Loss:0.916	 lr:0.02000	 acc:73.056%
Epoch:64	 Loss:0.891	 lr:0.02000	 acc:73.492%
Epoch:65	 Loss:0.871	 lr:0.02000	 acc:73.836%
Epoch:66	 Loss:0.861	 lr:0.02000	 acc:74.364%
Epoch:67	 Loss:0.854	 lr:0.02000	 acc:74.402%
Epoch:68	 Loss:0.856	 lr:0.02000	 acc:74.448%
Epoch:69	 Loss:0.854	 lr:0.02000	 acc:74.290%
Epoch:70	 Loss:0.854	 lr:0.02000	 acc:74.528%
Epoch:71	 Loss:0.846	 lr:0.02000	 acc:74.590%
Epoch:72	 Loss:0.857	 lr:0.02000	 acc:74.240%
Epoch:73	 Loss:0.849	 lr:0.02000	 acc:74.480%
Epoch:74	 Loss:0.851	 lr:0.02000	 acc:74.490%
Epoch:75	 Loss:0.854	 lr:0.02000	 acc:74.386%
Epoch:76	 Loss:0.847	 lr:0.02000	 acc:74.456%
Epoch:77	 Loss:0.846	 lr:0.02000	 acc:74.586%
Epoch:78	 Loss:0.840	 lr:0.02000	 acc:74.654%
Epoch:79	 Loss:0.845	 lr:0.02000	 acc:74.582%
Epoch:80	 Loss:0.843	 lr:0.02000	 acc:74.620%
Epoch:81	 Loss:0.848	 lr:0.02000	 acc:74.688%
Epoch:82	 Loss:0.837	 lr:0.02000	 acc:74.856%
Epoch:83	 Loss:0.833	 lr:0.02000	 acc:74.804%
Epoch:84	 Loss:0.833	 lr:0.02000	 acc:74.848%
Epoch:85	 Loss:0.828	 lr:0.02000	 acc:74.722%
Epoch:86	 Loss:0.832	 lr:0.02000	 acc:74.890%
Epoch:87	 Loss:0.826	 lr:0.02000	 acc:74.902%
Epoch:88	 Loss:0.810	 lr:0.02000	 acc:75.518%
Epoch:89	 Loss:0.817	 lr:0.02000	 acc:75.382%
Epoch:90	 Loss:0.820	 lr:0.02000	 acc:75.178%
Epoch:91	 Loss:0.806	 lr:0.02000	 acc:75.526%
Epoch:92	 Loss:0.812	 lr:0.02000	 acc:75.580%
Epoch:93	 Loss:0.802	 lr:0.02000	 acc:75.744%
Epoch:94	 Loss:0.798	 lr:0.02000	 acc:75.678%
Epoch:95	 Loss:0.800	 lr:0.02000	 acc:75.800%
Epoch:96	 Loss:0.796	 lr:0.02000	 acc:75.972%
Epoch:97	 Loss:0.794	 lr:0.02000	 acc:75.912%
Epoch:98	 Loss:0.802	 lr:0.02000	 acc:75.640%
Epoch:99	 Loss:0.788	 lr:0.02000	 acc:76.184%
Epoch:100	 Loss:0.779	 lr:0.02000	 acc:76.292%
Epoch:101	 Loss:0.785	 lr:0.02000	 acc:76.236%
Epoch:102	 Loss:0.785	 lr:0.02000	 acc:76.342%
Epoch:103	 Loss:0.784	 lr:0.02000	 acc:76.112%
Epoch:104	 Loss:0.778	 lr:0.02000	 acc:76.296%
Epoch:105	 Loss:0.781	 lr:0.02000	 acc:76.194%
Epoch:106	 Loss:0.781	 lr:0.02000	 acc:76.316%
Epoch:107	 Loss:0.772	 lr:0.02000	 acc:76.452%
Epoch:108	 Loss:0.767	 lr:0.02000	 acc:76.726%
Epoch:109	 Loss:0.771	 lr:0.02000	 acc:76.508%
Epoch:110	 Loss:0.764	 lr:0.02000	 acc:76.712%
Epoch:111	 Loss:0.764	 lr:0.02000	 acc:76.782%
Epoch:112	 Loss:0.765	 lr:0.02000	 acc:76.478%
Epoch:113	 Loss:0.746	 lr:0.02000	 acc:77.302%
Epoch:114	 Loss:0.757	 lr:0.02000	 acc:76.902%
Epoch:115	 Loss:0.755	 lr:0.02000	 acc:77.028%
Epoch:116	 Loss:0.749	 lr:0.02000	 acc:77.198%
Epoch:117	 Loss:0.762	 lr:0.02000	 acc:76.896%
Epoch:118	 Loss:0.750	 lr:0.02000	 acc:77.136%
Epoch:119	 Loss:0.741	 lr:0.02000	 acc:77.478%
Epoch:120	 Loss:0.746	 lr:0.02000	 acc:77.126%
Epoch:121	 Loss:0.519	 lr:0.00400	 acc:84.542%
Epoch:122	 Loss:0.429	 lr:0.00400	 acc:87.516%
Epoch:123	 Loss:0.399	 lr:0.00400	 acc:88.502%
Epoch:124	 Loss:0.377	 lr:0.00400	 acc:89.020%
Epoch:125	 Loss:0.361	 lr:0.00400	 acc:89.578%
Epoch:126	 Loss:0.352	 lr:0.00400	 acc:89.708%
Epoch:127	 Loss:0.342	 lr:0.00400	 acc:90.094%
Epoch:128	 Loss:0.330	 lr:0.00400	 acc:90.502%
Epoch:129	 Loss:0.322	 lr:0.00400	 acc:90.700%
Epoch:130	 Loss:0.311	 lr:0.00400	 acc:91.072%
Epoch:131	 Loss:0.307	 lr:0.00400	 acc:91.222%
Epoch:132	 Loss:0.300	 lr:0.00400	 acc:91.386%
Epoch:133	 Loss:0.295	 lr:0.00400	 acc:91.490%
Epoch:134	 Loss:0.290	 lr:0.00400	 acc:91.708%
Epoch:135	 Loss:0.289	 lr:0.00400	 acc:91.626%
Epoch:136	 Loss:0.287	 lr:0.00400	 acc:91.766%
Epoch:137	 Loss:0.283	 lr:0.00400	 acc:91.790%
Epoch:138	 Loss:0.279	 lr:0.00400	 acc:91.840%
Epoch:139	 Loss:0.275	 lr:0.00400	 acc:92.100%
Epoch:140	 Loss:0.269	 lr:0.00400	 acc:92.294%
Epoch:141	 Loss:0.273	 lr:0.00400	 acc:92.052%
Epoch:142	 Loss:0.269	 lr:0.00400	 acc:92.182%
Epoch:143	 Loss:0.265	 lr:0.00400	 acc:92.262%
Epoch:144	 Loss:0.267	 lr:0.00400	 acc:92.244%
Epoch:145	 Loss:0.264	 lr:0.00400	 acc:92.204%
Epoch:146	 Loss:0.263	 lr:0.00400	 acc:92.274%
Epoch:147	 Loss:0.259	 lr:0.00400	 acc:92.418%
Epoch:148	 Loss:0.258	 lr:0.00400	 acc:92.458%
Epoch:149	 Loss:0.260	 lr:0.00400	 acc:92.380%
Epoch:150	 Loss:0.262	 lr:0.00400	 acc:92.294%
Epoch:151	 Loss:0.260	 lr:0.00400	 acc:92.364%
Epoch:152	 Loss:0.262	 lr:0.00400	 acc:92.334%
Epoch:153	 Loss:0.253	 lr:0.00400	 acc:92.498%
Epoch:154	 Loss:0.258	 lr:0.00400	 acc:92.468%
Epoch:155	 Loss:0.257	 lr:0.00400	 acc:92.406%
Epoch:156	 Loss:0.261	 lr:0.00400	 acc:92.340%
Epoch:157	 Loss:0.263	 lr:0.00400	 acc:92.182%
Epoch:158	 Loss:0.258	 lr:0.00400	 acc:92.310%
Epoch:159	 Loss:0.257	 lr:0.00400	 acc:92.408%
Epoch:160	 Loss:0.259	 lr:0.00400	 acc:92.300%
Epoch:161	 Loss:0.195	 lr:0.00080	 acc:94.834%
Epoch:162	 Loss:0.166	 lr:0.00080	 acc:95.804%
Epoch:163	 Loss:0.157	 lr:0.00080	 acc:96.136%
Epoch:164	 Loss:0.153	 lr:0.00080	 acc:96.384%
Epoch:165	 Loss:0.147	 lr:0.00080	 acc:96.556%
Epoch:166	 Loss:0.143	 lr:0.00080	 acc:96.580%
Epoch:167	 Loss:0.143	 lr:0.00080	 acc:96.634%
Epoch:168	 Loss:0.138	 lr:0.00080	 acc:96.896%
Epoch:169	 Loss:0.137	 lr:0.00080	 acc:96.932%
Epoch:170	 Loss:0.135	 lr:0.00080	 acc:96.868%
Epoch:171	 Loss:0.129	 lr:0.00080	 acc:97.268%
Epoch:172	 Loss:0.129	 lr:0.00080	 acc:97.072%
Epoch:173	 Loss:0.129	 lr:0.00080	 acc:97.210%
Epoch:174	 Loss:0.126	 lr:0.00080	 acc:97.358%
Epoch:175	 Loss:0.127	 lr:0.00080	 acc:97.274%
Epoch:176	 Loss:0.126	 lr:0.00080	 acc:97.228%
Epoch:177	 Loss:0.127	 lr:0.00080	 acc:97.070%
Epoch:178	 Loss:0.123	 lr:0.00080	 acc:97.276%
Epoch:179	 Loss:0.122	 lr:0.00080	 acc:97.352%
Epoch:180	 Loss:0.121	 lr:0.00080	 acc:97.374%
Epoch:181	 Loss:0.122	 lr:0.00080	 acc:97.336%
Epoch:182	 Loss:0.120	 lr:0.00080	 acc:97.394%
Epoch:183	 Loss:0.118	 lr:0.00080	 acc:97.450%
Epoch:184	 Loss:0.118	 lr:0.00080	 acc:97.482%
Epoch:185	 Loss:0.116	 lr:0.00080	 acc:97.502%
Epoch:186	 Loss:0.116	 lr:0.00080	 acc:97.470%
Epoch:187	 Loss:0.116	 lr:0.00080	 acc:97.554%
Epoch:188	 Loss:0.114	 lr:0.00080	 acc:97.572%
Epoch:189	 Loss:0.115	 lr:0.00080	 acc:97.574%
Epoch:190	 Loss:0.115	 lr:0.00080	 acc:97.594%
Epoch:191	 Loss:0.116	 lr:0.00080	 acc:97.556%
Epoch:192	 Loss:0.114	 lr:0.00080	 acc:97.582%
Epoch:193	 Loss:0.113	 lr:0.00080	 acc:97.732%
Epoch:194	 Loss:0.112	 lr:0.00080	 acc:97.676%
Epoch:195	 Loss:0.113	 lr:0.00080	 acc:97.654%
Epoch:196	 Loss:0.111	 lr:0.00080	 acc:97.698%
Epoch:197	 Loss:0.111	 lr:0.00080	 acc:97.722%
Epoch:198	 Loss:0.111	 lr:0.00080	 acc:97.708%
Epoch:199	 Loss:0.110	 lr:0.00080	 acc:97.710%
Epoch:200	 Loss:0.108	 lr:0.00080	 acc:97.758%
